rel.group,rel.area,rel.year,rel.season,program,rel.length,rec.fishery,rec.year,rec.season,rec.number
30,5,2008,3,PTTP,54,20,2009,2,1
30,5,2008,3,PTTP,56,21,2010,3,1
30,5,2008,3,PTTP,58,26,2009,1,1
30,5,2008,3,PTTP,60,20,2009,3,1
30,5,2008,3,PTTP,60,26,2008,4,1
30,5,2008,3,PTTP,60,26,2009,1,1
30,5,2008,3,PTTP,60,30,2009,2,1
30,5,2008,3,PTTP,62,13,2008,4,1
30,5,2008,3,PTTP,62,20,2009,1,1
30,5,2008,3,PTTP,62,20,2009,4,1
30,5,2008,3,PTTP,62,26,2009,1,3
30,5,2008,3,PTTP,64,20,2009,1,1
30,5,2008,3,PTTP,64,26,2009,1,1
31,5,2008,4,PTTP,32,13,2008,4,38
31,5,2008,4,PTTP,32,13,2009,1,2
31,5,2008,4,PTTP,32,15,2008,4,1
31,5,2008,4,PTTP,32,15,2009,1,1
31,5,2008,4,PTTP,32,26,2009,1,1
31,5,2008,4,PTTP,34,13,2008,4,244
31,5,2008,4,PTTP,34,13,2009,1,16
31,5,2008,4,PTTP,34,13,2009,2,5
31,5,2008,4,PTTP,34,13,2009,3,1
31,5,2008,4,PTTP,34,13,2009,4,5
31,5,2008,4,PTTP,34,13,2010,2,1
31,5,2008,4,PTTP,34,15,2008,4,15
31,5,2008,4,PTTP,34,15,2009,1,5
31,5,2008,4,PTTP,34,26,2009,1,1
31,5,2008,4,PTTP,34,26,2009,3,4
31,5,2008,4,PTTP,36,13,2008,4,565
31,5,2008,4,PTTP,36,13,2009,1,65
31,5,2008,4,PTTP,36,13,2009,2,17
31,5,2008,4,PTTP,36,13,2009,3,9
31,5,2008,4,PTTP,36,13,2009,4,4
31,5,2008,4,PTTP,36,13,2010,1,5
31,5,2008,4,PTTP,36,13,2010,2,2
31,5,2008,4,PTTP,36,13,2010,4,1
31,5,2008,4,PTTP,36,15,2008,4,57
31,5,2008,4,PTTP,36,15,2009,1,22
31,5,2008,4,PTTP,36,15,2009,2,1
31,5,2008,4,PTTP,36,20,2009,1,1
31,5,2008,4,PTTP,36,20,2009,2,1
31,5,2008,4,PTTP,36,20,2009,3,1
31,5,2008,4,PTTP,36,20,2009,4,2
31,5,2008,4,PTTP,36,20,2010,1,1
31,5,2008,4,PTTP,36,26,2009,1,3
31,5,2008,4,PTTP,36,26,2009,2,4
31,5,2008,4,PTTP,36,26,2009,3,1
31,5,2008,4,PTTP,36,26,2010,3,1
31,5,2008,4,PTTP,38,13,2008,4,638
31,5,2008,4,PTTP,38,13,2009,1,68
31,5,2008,4,PTTP,38,13,2009,2,22
31,5,2008,4,PTTP,38,13,2009,3,13
31,5,2008,4,PTTP,38,13,2009,4,14
31,5,2008,4,PTTP,38,13,2010,1,10
31,5,2008,4,PTTP,38,13,2010,2,3
31,5,2008,4,PTTP,38,15,2008,4,38
31,5,2008,4,PTTP,38,15,2009,1,22
31,5,2008,4,PTTP,38,15,2009,2,1
31,5,2008,4,PTTP,38,20,2008,4,1
31,5,2008,4,PTTP,38,20,2009,1,3
31,5,2008,4,PTTP,38,20,2009,2,4
31,5,2008,4,PTTP,38,20,2009,3,5
31,5,2008,4,PTTP,38,20,2009,4,1
31,5,2008,4,PTTP,38,20,2010,1,1
31,5,2008,4,PTTP,38,21,2009,3,1
31,5,2008,4,PTTP,38,21,2011,3,1
31,5,2008,4,PTTP,38,26,2008,4,1
31,5,2008,4,PTTP,38,26,2009,1,8
31,5,2008,4,PTTP,38,26,2009,2,9
31,5,2008,4,PTTP,38,26,2009,3,8
31,5,2008,4,PTTP,38,26,2009,4,1
31,5,2008,4,PTTP,38,26,2010,4,1
31,5,2008,4,PTTP,38,26,2011,4,1
31,5,2008,4,PTTP,38,30,2009,3,1
31,5,2008,4,PTTP,38,30,2009,4,1
31,5,2008,4,PTTP,40,13,2008,4,329
31,5,2008,4,PTTP,40,13,2009,1,34
31,5,2008,4,PTTP,40,13,2009,2,17
31,5,2008,4,PTTP,40,13,2009,3,1
31,5,2008,4,PTTP,40,13,2009,4,2
31,5,2008,4,PTTP,40,13,2010,1,3
31,5,2008,4,PTTP,40,13,2010,2,1
31,5,2008,4,PTTP,40,15,2008,4,16
31,5,2008,4,PTTP,40,15,2009,1,8
31,5,2008,4,PTTP,40,15,2009,2,1
31,5,2008,4,PTTP,40,20,2008,4,2
31,5,2008,4,PTTP,40,20,2009,1,5
31,5,2008,4,PTTP,40,20,2009,2,1
31,5,2008,4,PTTP,40,20,2009,3,2
31,5,2008,4,PTTP,40,20,2009,4,1
31,5,2008,4,PTTP,40,20,2010,1,1
31,5,2008,4,PTTP,40,20,2010,3,1
31,5,2008,4,PTTP,40,20,2011,1,1
31,5,2008,4,PTTP,40,20,2011,2,1
31,5,2008,4,PTTP,40,20,2012,1,1
31,5,2008,4,PTTP,40,21,2009,2,1
31,5,2008,4,PTTP,40,21,2009,4,1
31,5,2008,4,PTTP,40,26,2009,1,24
31,5,2008,4,PTTP,40,26,2009,2,10
31,5,2008,4,PTTP,40,26,2009,3,8
31,5,2008,4,PTTP,40,26,2011,2,1
31,5,2008,4,PTTP,40,30,2009,3,1
31,5,2008,4,PTTP,40,30,2009,4,2
31,5,2008,4,PTTP,40,30,2010,1,1
31,5,2008,4,PTTP,40,30,2011,4,1
31,5,2008,4,PTTP,42,13,2008,4,104
31,5,2008,4,PTTP,42,13,2009,1,8
31,5,2008,4,PTTP,42,13,2009,2,5
31,5,2008,4,PTTP,42,13,2009,3,1
31,5,2008,4,PTTP,42,13,2009,4,2
31,5,2008,4,PTTP,42,13,2010,1,1
31,5,2008,4,PTTP,42,13,2011,4,1
31,5,2008,4,PTTP,42,15,2008,4,4
31,5,2008,4,PTTP,42,15,2009,1,2
31,5,2008,4,PTTP,42,20,2009,1,2
31,5,2008,4,PTTP,42,20,2009,2,3
31,5,2008,4,PTTP,42,20,2009,4,3
31,5,2008,4,PTTP,42,20,2011,4,1
31,5,2008,4,PTTP,42,26,2009,1,14
31,5,2008,4,PTTP,42,26,2009,2,5
31,5,2008,4,PTTP,42,26,2009,3,7
31,5,2008,4,PTTP,42,26,2009,4,1
31,5,2008,4,PTTP,42,30,2009,3,1
31,5,2008,4,PTTP,44,13,2008,4,24
31,5,2008,4,PTTP,44,13,2009,1,2
31,5,2008,4,PTTP,44,13,2009,2,2
31,5,2008,4,PTTP,44,13,2009,3,2
31,5,2008,4,PTTP,44,13,2009,4,2
31,5,2008,4,PTTP,44,13,2011,1,1
31,5,2008,4,PTTP,44,15,2008,4,3
31,5,2008,4,PTTP,44,20,2008,4,1
31,5,2008,4,PTTP,44,20,2009,1,3
31,5,2008,4,PTTP,44,20,2009,2,1
31,5,2008,4,PTTP,44,20,2009,3,1
31,5,2008,4,PTTP,44,20,2009,4,1
31,5,2008,4,PTTP,44,26,2008,4,1
31,5,2008,4,PTTP,44,26,2009,1,3
31,5,2008,4,PTTP,44,26,2009,2,2
31,5,2008,4,PTTP,44,30,2009,2,1
31,5,2008,4,PTTP,46,13,2008,4,19
31,5,2008,4,PTTP,46,13,2009,1,5
31,5,2008,4,PTTP,46,13,2009,2,3
31,5,2008,4,PTTP,46,15,2008,4,1
31,5,2008,4,PTTP,46,15,2009,1,1
31,5,2008,4,PTTP,46,20,2008,4,1
31,5,2008,4,PTTP,46,20,2009,2,1
31,5,2008,4,PTTP,46,26,2008,4,2
31,5,2008,4,PTTP,46,26,2009,1,4
31,5,2008,4,PTTP,46,26,2009,2,5
31,5,2008,4,PTTP,46,26,2009,3,3
31,5,2008,4,PTTP,46,30,2009,3,1
31,5,2008,4,PTTP,48,13,2008,4,13
31,5,2008,4,PTTP,48,13,2009,1,3
31,5,2008,4,PTTP,48,13,2009,2,1
31,5,2008,4,PTTP,48,13,2010,1,1
31,5,2008,4,PTTP,48,15,2008,4,2
31,5,2008,4,PTTP,48,20,2009,1,3
31,5,2008,4,PTTP,48,20,2009,2,1
31,5,2008,4,PTTP,48,20,2010,1,2
31,5,2008,4,PTTP,48,20,2010,2,1
31,5,2008,4,PTTP,48,20,2011,4,1
31,5,2008,4,PTTP,48,26,2008,4,2
31,5,2008,4,PTTP,48,26,2009,1,2
31,5,2008,4,PTTP,48,26,2009,2,2
31,5,2008,4,PTTP,48,30,2011,4,1
31,5,2008,4,PTTP,50,13,2008,4,15
31,5,2008,4,PTTP,50,13,2009,1,2
31,5,2008,4,PTTP,50,13,2009,3,1
31,5,2008,4,PTTP,50,15,2008,4,1
31,5,2008,4,PTTP,50,15,2009,1,1
31,5,2008,4,PTTP,50,20,2009,1,5
31,5,2008,4,PTTP,50,21,2012,2,1
31,5,2008,4,PTTP,50,26,2009,1,5
31,5,2008,4,PTTP,50,26,2009,2,1
31,5,2008,4,PTTP,52,13,2008,4,3
31,5,2008,4,PTTP,52,13,2009,1,1
31,5,2008,4,PTTP,52,20,2009,2,1
31,5,2008,4,PTTP,52,26,2009,1,1
31,5,2008,4,PTTP,52,26,2010,1,1
31,5,2008,4,PTTP,54,13,2008,4,1
31,5,2008,4,PTTP,54,26,2008,4,1
31,5,2008,4,PTTP,54,26,2009,1,2
31,5,2008,4,PTTP,54,26,2009,2,1
31,5,2008,4,PTTP,54,30,2011,4,1
31,5,2008,4,PTTP,56,13,2008,4,3
31,5,2008,4,PTTP,56,20,2011,4,1
31,5,2008,4,PTTP,56,26,2009,1,1
31,5,2008,4,PTTP,58,13,2008,4,1
31,5,2008,4,PTTP,58,13,2009,1,1
32,5,2009,3,PTTP,30,13,2009,3,3
32,5,2009,3,PTTP,30,13,2009,4,5
32,5,2009,3,PTTP,30,20,2010,1,2
32,5,2009,3,PTTP,30,26,2010,1,1
32,5,2009,3,PTTP,30,26,2010,2,2
32,5,2009,3,PTTP,32,12,2010,1,1
32,5,2009,3,PTTP,32,13,2009,3,12
32,5,2009,3,PTTP,32,13,2009,4,41
32,5,2009,3,PTTP,32,13,2010,1,7
32,5,2009,3,PTTP,32,13,2010,2,1
32,5,2009,3,PTTP,32,13,2010,3,1
32,5,2009,3,PTTP,32,15,2011,1,1
32,5,2009,3,PTTP,32,20,2009,4,8
32,5,2009,3,PTTP,32,20,2010,1,5
32,5,2009,3,PTTP,32,20,2010,2,1
32,5,2009,3,PTTP,32,20,2010,3,1
32,5,2009,3,PTTP,32,20,2011,3,1
32,5,2009,3,PTTP,32,21,2010,1,1
32,5,2009,3,PTTP,32,21,2011,3,1
32,5,2009,3,PTTP,32,26,2009,4,4
32,5,2009,3,PTTP,32,26,2010,1,6
32,5,2009,3,PTTP,32,26,2010,2,1
32,5,2009,3,PTTP,32,26,2010,4,3
32,5,2009,3,PTTP,32,27,2010,2,1
32,5,2009,3,PTTP,34,12,2010,1,1
32,5,2009,3,PTTP,34,13,2009,3,36
32,5,2009,3,PTTP,34,13,2009,4,54
32,5,2009,3,PTTP,34,13,2010,1,11
32,5,2009,3,PTTP,34,13,2010,4,1
32,5,2009,3,PTTP,34,13,2011,1,1
32,5,2009,3,PTTP,34,15,2010,2,1
32,5,2009,3,PTTP,34,20,2009,4,8
32,5,2009,3,PTTP,34,20,2010,1,17
32,5,2009,3,PTTP,34,20,2010,2,5
32,5,2009,3,PTTP,34,20,2010,4,2
32,5,2009,3,PTTP,34,20,2011,1,1
32,5,2009,3,PTTP,34,20,2011,2,1
32,5,2009,3,PTTP,34,21,2010,1,2
32,5,2009,3,PTTP,34,21,2010,2,1
32,5,2009,3,PTTP,34,21,2010,3,1
32,5,2009,3,PTTP,34,21,2012,3,1
32,5,2009,3,PTTP,34,26,2009,4,3
32,5,2009,3,PTTP,34,26,2010,1,8
32,5,2009,3,PTTP,34,26,2010,2,2
32,5,2009,3,PTTP,34,27,2011,1,1
32,5,2009,3,PTTP,34,30,2010,4,1
32,5,2009,3,PTTP,36,12,2010,1,1
32,5,2009,3,PTTP,36,13,2009,3,122
32,5,2009,3,PTTP,36,13,2009,4,69
32,5,2009,3,PTTP,36,13,2010,1,13
32,5,2009,3,PTTP,36,13,2010,2,1
32,5,2009,3,PTTP,36,13,2010,3,1
32,5,2009,3,PTTP,36,13,2010,4,3
32,5,2009,3,PTTP,36,13,2011,1,1
32,5,2009,3,PTTP,36,20,2009,4,6
32,5,2009,3,PTTP,36,20,2010,1,10
32,5,2009,3,PTTP,36,20,2010,2,4
32,5,2009,3,PTTP,36,20,2010,3,2
32,5,2009,3,PTTP,36,20,2011,1,2
32,5,2009,3,PTTP,36,20,2011,2,1
32,5,2009,3,PTTP,36,21,2010,3,1
32,5,2009,3,PTTP,36,21,2010,4,2
32,5,2009,3,PTTP,36,21,2012,4,1
32,5,2009,3,PTTP,36,26,2009,4,1
32,5,2009,3,PTTP,36,26,2010,1,7
32,5,2009,3,PTTP,36,26,2010,2,3
32,5,2009,3,PTTP,36,27,2010,1,1
32,5,2009,3,PTTP,36,30,2010,1,2
32,5,2009,3,PTTP,38,12,2009,4,2
32,5,2009,3,PTTP,38,12,2010,1,6
32,5,2009,3,PTTP,38,12,2010,2,1
32,5,2009,3,PTTP,38,12,2010,4,1
32,5,2009,3,PTTP,38,13,2009,3,348
32,5,2009,3,PTTP,38,13,2009,4,142
32,5,2009,3,PTTP,38,13,2010,1,29
32,5,2009,3,PTTP,38,13,2010,2,10
32,5,2009,3,PTTP,38,13,2010,3,3
32,5,2009,3,PTTP,38,13,2010,4,6
32,5,2009,3,PTTP,38,13,2011,1,1
32,5,2009,3,PTTP,38,13,2011,2,1
32,5,2009,3,PTTP,38,13,2011,3,1
32,5,2009,3,PTTP,38,15,2010,2,1
32,5,2009,3,PTTP,38,15,2010,4,1
32,5,2009,3,PTTP,38,20,2009,3,1
32,5,2009,3,PTTP,38,20,2009,4,14
32,5,2009,3,PTTP,38,20,2010,1,26
32,5,2009,3,PTTP,38,20,2010,2,8
32,5,2009,3,PTTP,38,20,2010,3,3
32,5,2009,3,PTTP,38,20,2010,4,1
32,5,2009,3,PTTP,38,20,2011,1,1
32,5,2009,3,PTTP,38,20,2011,2,3
32,5,2009,3,PTTP,38,21,2010,1,1
32,5,2009,3,PTTP,38,21,2010,2,3
32,5,2009,3,PTTP,38,21,2010,3,1
32,5,2009,3,PTTP,38,21,2013,3,1
32,5,2009,3,PTTP,38,26,2009,4,5
32,5,2009,3,PTTP,38,26,2010,1,6
32,5,2009,3,PTTP,38,26,2010,2,8
32,5,2009,3,PTTP,38,26,2010,3,4
32,5,2009,3,PTTP,38,26,2010,4,3
32,5,2009,3,PTTP,38,26,2011,1,1
32,5,2009,3,PTTP,38,26,2011,2,1
32,5,2009,3,PTTP,38,26,2011,3,1
32,5,2009,3,PTTP,38,26,2012,2,1
32,5,2009,3,PTTP,38,27,2009,4,1
32,5,2009,3,PTTP,38,27,2010,1,3
32,5,2009,3,PTTP,38,30,2010,1,1
32,5,2009,3,PTTP,38,30,2010,2,1
32,5,2009,3,PTTP,38,30,2011,1,1
32,5,2009,3,PTTP,40,12,2009,3,4
32,5,2009,3,PTTP,40,12,2009,4,3
32,5,2009,3,PTTP,40,12,2010,1,10
32,5,2009,3,PTTP,40,12,2011,1,1
32,5,2009,3,PTTP,40,13,2009,3,236
32,5,2009,3,PTTP,40,13,2009,4,124
32,5,2009,3,PTTP,40,13,2010,1,42
32,5,2009,3,PTTP,40,13,2010,2,9
32,5,2009,3,PTTP,40,13,2010,3,5
32,5,2009,3,PTTP,40,13,2010,4,5
32,5,2009,3,PTTP,40,13,2012,1,1
32,5,2009,3,PTTP,40,15,2010,4,2
32,5,2009,3,PTTP,40,20,2009,4,13
32,5,2009,3,PTTP,40,20,2010,1,26
32,5,2009,3,PTTP,40,20,2010,2,13
32,5,2009,3,PTTP,40,20,2010,4,1
32,5,2009,3,PTTP,40,20,2011,1,4
32,5,2009,3,PTTP,40,20,2011,2,4
32,5,2009,3,PTTP,40,20,2011,3,1
32,5,2009,3,PTTP,40,20,2012,1,2
32,5,2009,3,PTTP,40,21,2009,4,4
32,5,2009,3,PTTP,40,21,2010,2,1
32,5,2009,3,PTTP,40,21,2010,3,2
32,5,2009,3,PTTP,40,21,2010,4,1
32,5,2009,3,PTTP,40,21,2011,2,1
32,5,2009,3,PTTP,40,21,2012,2,1
32,5,2009,3,PTTP,40,21,2012,3,1
32,5,2009,3,PTTP,40,26,2009,4,6
32,5,2009,3,PTTP,40,26,2010,1,8
32,5,2009,3,PTTP,40,26,2010,2,21
32,5,2009,3,PTTP,40,26,2010,3,5
32,5,2009,3,PTTP,40,26,2010,4,2
32,5,2009,3,PTTP,40,26,2011,1,2
32,5,2009,3,PTTP,40,26,2011,2,1
32,5,2009,3,PTTP,40,26,2011,3,1
32,5,2009,3,PTTP,40,26,2011,4,1
32,5,2009,3,PTTP,40,27,2009,4,1
32,5,2009,3,PTTP,40,27,2010,1,3
32,5,2009,3,PTTP,40,27,2010,2,1
32,5,2009,3,PTTP,40,30,2009,4,1
32,5,2009,3,PTTP,40,30,2010,1,1
32,5,2009,3,PTTP,42,12,2009,3,1
32,5,2009,3,PTTP,42,12,2010,1,9
32,5,2009,3,PTTP,42,13,2009,3,88
32,5,2009,3,PTTP,42,13,2009,4,86
32,5,2009,3,PTTP,42,13,2010,1,23
32,5,2009,3,PTTP,42,13,2010,2,4
32,5,2009,3,PTTP,42,13,2010,3,6
32,5,2009,3,PTTP,42,13,2010,4,4
32,5,2009,3,PTTP,42,13,2011,3,1
32,5,2009,3,PTTP,42,15,2010,2,1
32,5,2009,3,PTTP,42,20,2009,3,1
32,5,2009,3,PTTP,42,20,2009,4,10
32,5,2009,3,PTTP,42,20,2010,1,11
32,5,2009,3,PTTP,42,20,2010,2,4
32,5,2009,3,PTTP,42,20,2010,3,2
32,5,2009,3,PTTP,42,20,2010,4,4
32,5,2009,3,PTTP,42,20,2011,1,1
32,5,2009,3,PTTP,42,20,2011,2,1
32,5,2009,3,PTTP,42,21,2009,3,1
32,5,2009,3,PTTP,42,21,2010,1,2
32,5,2009,3,PTTP,42,21,2010,2,1
32,5,2009,3,PTTP,42,21,2011,3,1
32,5,2009,3,PTTP,42,26,2009,4,3
32,5,2009,3,PTTP,42,26,2010,1,3
32,5,2009,3,PTTP,42,26,2010,2,19
32,5,2009,3,PTTP,42,26,2010,4,1
32,5,2009,3,PTTP,42,26,2011,2,2
32,5,2009,3,PTTP,42,26,2011,4,1
32,5,2009,3,PTTP,42,27,2009,4,1
32,5,2009,3,PTTP,42,27,2010,4,1
32,5,2009,3,PTTP,42,30,2011,1,1
32,5,2009,3,PTTP,44,12,2009,3,1
32,5,2009,3,PTTP,44,13,2009,3,13
32,5,2009,3,PTTP,44,13,2009,4,22
32,5,2009,3,PTTP,44,13,2010,1,10
32,5,2009,3,PTTP,44,13,2010,2,4
32,5,2009,3,PTTP,44,13,2010,4,1
32,5,2009,3,PTTP,44,15,2010,4,1
32,5,2009,3,PTTP,44,20,2009,4,4
32,5,2009,3,PTTP,44,20,2010,1,4
32,5,2009,3,PTTP,44,20,2010,2,5
32,5,2009,3,PTTP,44,20,2011,2,1
32,5,2009,3,PTTP,44,20,2011,3,1
32,5,2009,3,PTTP,44,20,2012,2,1
32,5,2009,3,PTTP,44,21,2009,4,2
32,5,2009,3,PTTP,44,21,2011,1,1
32,5,2009,3,PTTP,44,26,2009,4,1
32,5,2009,3,PTTP,44,26,2010,1,1
32,5,2009,3,PTTP,44,26,2010,2,5
32,5,2009,3,PTTP,44,26,2010,4,1
32,5,2009,3,PTTP,44,26,2011,3,1
32,5,2009,3,PTTP,44,30,2010,4,1
32,5,2009,3,PTTP,46,13,2009,3,9
32,5,2009,3,PTTP,46,13,2009,4,8
32,5,2009,3,PTTP,46,13,2010,1,4
32,5,2009,3,PTTP,46,13,2010,2,2
32,5,2009,3,PTTP,46,20,2009,4,2
32,5,2009,3,PTTP,46,20,2010,1,5
32,5,2009,3,PTTP,46,20,2010,2,1
32,5,2009,3,PTTP,46,20,2011,2,1
32,5,2009,3,PTTP,46,21,2009,4,1
32,5,2009,3,PTTP,46,26,2009,4,1
32,5,2009,3,PTTP,46,26,2010,1,1
32,5,2009,3,PTTP,46,26,2010,3,1
32,5,2009,3,PTTP,46,30,2010,2,1
32,5,2009,3,PTTP,46,30,2011,4,1
32,5,2009,3,PTTP,48,12,2010,1,1
32,5,2009,3,PTTP,48,13,2009,3,7
32,5,2009,3,PTTP,48,13,2010,1,1
32,5,2009,3,PTTP,48,20,2009,4,1
32,5,2009,3,PTTP,48,20,2010,1,1
32,5,2009,3,PTTP,48,20,2010,2,1
32,5,2009,3,PTTP,48,20,2010,3,1
32,5,2009,3,PTTP,48,20,2012,2,1
32,5,2009,3,PTTP,48,21,2012,3,1
32,5,2009,3,PTTP,48,26,2010,3,1
32,5,2009,3,PTTP,48,26,2010,4,1
32,5,2009,3,PTTP,50,13,2009,4,2
32,5,2009,3,PTTP,50,20,2009,4,2
32,5,2009,3,PTTP,50,20,2010,1,3
32,5,2009,3,PTTP,50,20,2010,3,1
32,5,2009,3,PTTP,50,20,2010,4,1
32,5,2009,3,PTTP,50,26,2010,2,1
32,5,2009,3,PTTP,50,27,2010,2,1
32,5,2009,3,PTTP,50,27,2010,4,1
32,5,2009,3,PTTP,52,13,2009,3,1
32,5,2009,3,PTTP,52,26,2010,1,1
32,5,2009,3,PTTP,54,13,2009,4,1
32,5,2009,3,PTTP,54,20,2010,1,1
32,5,2009,3,PTTP,54,26,2010,1,1
33,5,2019,3,PTTP,36,15,2019,4,1
33,5,2019,3,PTTP,36,27,2020,1,1
33,5,2019,3,PTTP,38,15,2019,4,1
33,5,2019,3,PTTP,40,15,2019,4,1
33,5,2019,3,PTTP,40,20,2020,3,1
33,5,2019,3,PTTP,40,26,2019,4,1
33,5,2019,3,PTTP,44,12,2019,4,1
33,5,2019,3,PTTP,44,21,2020,3,1
33,5,2019,3,PTTP,44,26,2019,4,1
33,5,2019,3,PTTP,44,26,2020,2,1
33,5,2019,3,PTTP,44,26,2020,3,1
33,5,2019,3,PTTP,44,27,2020,1,1
33,5,2019,3,PTTP,46,12,2019,4,1
33,5,2019,3,PTTP,46,15,2019,4,4
33,5,2019,3,PTTP,46,20,2019,4,1
33,5,2019,3,PTTP,46,26,2019,4,2
33,5,2019,3,PTTP,46,26,2020,1,2
33,5,2019,3,PTTP,46,26,2020,2,2
33,5,2019,3,PTTP,48,12,2019,4,13
33,5,2019,3,PTTP,48,12,2020,1,1
33,5,2019,3,PTTP,48,15,2019,4,14
33,5,2019,3,PTTP,48,20,2019,4,3
33,5,2019,3,PTTP,48,20,2020,1,1
33,5,2019,3,PTTP,48,20,2020,3,1
33,5,2019,3,PTTP,48,21,2020,1,2
33,5,2019,3,PTTP,48,21,2020,3,1
33,5,2019,3,PTTP,48,26,2019,4,13
33,5,2019,3,PTTP,48,26,2020,1,6
33,5,2019,3,PTTP,48,27,2019,3,1
33,5,2019,3,PTTP,48,27,2020,1,1
33,5,2019,3,PTTP,48,30,2020,1,1
33,5,2019,3,PTTP,50,12,2019,4,28
33,5,2019,3,PTTP,50,12,2020,1,1
33,5,2019,3,PTTP,50,13,2019,4,1
33,5,2019,3,PTTP,50,15,2019,4,35
33,5,2019,3,PTTP,50,15,2021,4,1
33,5,2019,3,PTTP,50,20,2020,1,4
33,5,2019,3,PTTP,50,20,2020,3,2
33,5,2019,3,PTTP,50,21,2019,4,2
33,5,2019,3,PTTP,50,21,2020,1,6
33,5,2019,3,PTTP,50,21,2020,2,3
33,5,2019,3,PTTP,50,21,2020,3,1
33,5,2019,3,PTTP,50,21,2020,4,4
33,5,2019,3,PTTP,50,21,2022,2,1
33,5,2019,3,PTTP,50,26,2019,3,1
33,5,2019,3,PTTP,50,26,2019,4,38
33,5,2019,3,PTTP,50,26,2020,1,11
33,5,2019,3,PTTP,50,26,2020,2,5
33,5,2019,3,PTTP,50,26,2020,3,1
33,5,2019,3,PTTP,50,27,2019,4,2
33,5,2019,3,PTTP,50,27,2020,1,1
33,5,2019,3,PTTP,50,30,2020,1,1
33,5,2019,3,PTTP,50,31,2019,4,1
33,5,2019,3,PTTP,52,12,2019,4,51
33,5,2019,3,PTTP,52,12,2020,1,4
33,5,2019,3,PTTP,52,13,2019,4,2
33,5,2019,3,PTTP,52,15,2019,3,1
33,5,2019,3,PTTP,52,15,2019,4,49
33,5,2019,3,PTTP,52,20,2019,4,5
33,5,2019,3,PTTP,52,20,2020,1,3
33,5,2019,3,PTTP,52,20,2020,2,1
33,5,2019,3,PTTP,52,20,2020,3,3
33,5,2019,3,PTTP,52,21,2019,4,1
33,5,2019,3,PTTP,52,21,2020,1,3
33,5,2019,3,PTTP,52,21,2020,2,5
33,5,2019,3,PTTP,52,21,2020,3,4
33,5,2019,3,PTTP,52,21,2020,4,2
33,5,2019,3,PTTP,52,21,2021,1,1
33,5,2019,3,PTTP,52,25,2019,4,1
33,5,2019,3,PTTP,52,26,2019,3,1
33,5,2019,3,PTTP,52,26,2019,4,37
33,5,2019,3,PTTP,52,26,2020,1,24
33,5,2019,3,PTTP,52,26,2020,2,7
33,5,2019,3,PTTP,52,26,2020,3,1
33,5,2019,3,PTTP,52,27,2019,3,1
33,5,2019,3,PTTP,52,27,2019,4,1
33,5,2019,3,PTTP,52,27,2020,1,6
33,5,2019,3,PTTP,52,27,2020,3,2
33,5,2019,3,PTTP,52,27,2020,4,1
33,5,2019,3,PTTP,52,30,2020,1,1
33,5,2019,3,PTTP,54,12,2019,4,31
33,5,2019,3,PTTP,54,12,2020,1,2
33,5,2019,3,PTTP,54,13,2019,4,1
33,5,2019,3,PTTP,54,13,2020,1,1
33,5,2019,3,PTTP,54,15,2019,4,31
33,5,2019,3,PTTP,54,20,2020,1,1
33,5,2019,3,PTTP,54,20,2020,3,2
33,5,2019,3,PTTP,54,20,2020,4,1
33,5,2019,3,PTTP,54,21,2019,4,2
33,5,2019,3,PTTP,54,21,2020,1,1
33,5,2019,3,PTTP,54,21,2020,2,1
33,5,2019,3,PTTP,54,21,2020,4,1
33,5,2019,3,PTTP,54,21,2021,1,1
33,5,2019,3,PTTP,54,26,2019,4,37
33,5,2019,3,PTTP,54,26,2020,1,19
33,5,2019,3,PTTP,54,26,2020,2,2
33,5,2019,3,PTTP,54,26,2020,3,1
33,5,2019,3,PTTP,54,26,2020,4,1
33,5,2019,3,PTTP,54,27,2019,4,1
33,5,2019,3,PTTP,54,27,2020,2,1
33,5,2019,3,PTTP,54,27,2020,3,1
33,5,2019,3,PTTP,54,30,2020,1,2
33,5,2019,3,PTTP,54,30,2020,4,2
33,5,2019,3,PTTP,56,12,2019,4,13
33,5,2019,3,PTTP,56,15,2019,4,18
33,5,2019,3,PTTP,56,16,2019,3,1
33,5,2019,3,PTTP,56,20,2019,4,3
33,5,2019,3,PTTP,56,26,2019,4,15
33,5,2019,3,PTTP,56,26,2020,1,11
33,5,2019,3,PTTP,56,27,2019,4,1
33,5,2019,3,PTTP,56,27,2020,2,1
33,5,2019,3,PTTP,56,27,2020,3,1
33,5,2019,3,PTTP,58,12,2019,4,5
33,5,2019,3,PTTP,58,12,2020,1,1
33,5,2019,3,PTTP,58,15,2019,4,5
33,5,2019,3,PTTP,58,20,2019,4,2
33,5,2019,3,PTTP,58,20,2020,3,1
33,5,2019,3,PTTP,58,20,2021,1,1
33,5,2019,3,PTTP,58,20,2022,3,1
33,5,2019,3,PTTP,58,26,2019,4,3
33,5,2019,3,PTTP,58,27,2020,1,1
33,5,2019,3,PTTP,60,15,2019,4,2
33,5,2019,3,PTTP,60,21,2020,1,1
33,5,2019,3,PTTP,62,12,2019,4,2
33,5,2019,3,PTTP,62,15,2019,4,1
33,5,2019,3,PTTP,62,26,2019,3,1
33,5,2019,3,PTTP,62,26,2019,4,2
33,5,2019,3,PTTP,62,26,2020,1,3
33,5,2019,3,PTTP,64,12,2019,4,2
